DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
GH202200000328,GHGE8AFL,GH,2022,328,GH2022DHS,693.397522,787.8587646,895.7164917,1009.61261,994.0578613,26.93201828,28.6440239,33.89950562,25.95953941,31.30773354,28.23476028,27.99898529,29.37565613,29.57852936,31.14872742,10.04191303,9.498075485,9.695037842,9.89191246,9.83190155,NA,266.9150391,0.455227643,0.449098766,0.456929773,0.471874356,0.423514813,0,0,0,0,0,36.78063965,11,0,0.066880524,0.046980962,0.178912878,0.623229265,0.680008888,23.46765137,23.46296501,24.47649002,24.6251564,25.95862961,0.042401895,126.5116882,0.44739759,0.30728358,0.527775884,0.500075996,0.474886268,0.409722775,0.243767947,0.218592718,0.63257277,0.576542854,0.447746664,0.213599503,0.20202741,31.96131325,31.99262238,32.4454422,32.29718018,32.42342377,26.91111183,27.22044373,27.57029724,27.31909752,27.48696518,21.91940117,22.49454689,22.75040627,22.40526581,22.59152222,0.709761202,18.70054245,18.92694473,19.57732773,19.67178154,20.76852989,3.178226471,3.082899332,3.100578785,3.235517979,3.184432983,85.59604645,88.30664063,105.1080856,83.99254608,99.69738007,1004.757629,1075.660278,1348.672974,851.3674316,943.515686,26.34332085,27.68642807,27.87220192,27.26523781,26.74055672,25.36835861,24.35684204,23.97477341,24.7188797,25.47380638,26.21401978,25.98970795,6.4453125,1060.729126,1169.481689,1157.183105,1133.905029,1248.374268,1412.324829,1669.531982,1961.172607,2268.521729,2575.668457,66.1791153,78.23139954,91.89717865,106.2990341,120.6913986,10.91913891,10.98155403,12.27221012,10.7720499,11.37790012
GH202200000329,GHGE8AFL,GH,2022,329,GH2022DHS,7.469957352,8.487586021,9.649535179,10.87653637,10.42899227,26.59393311,28.33274841,33.27682114,25.83235741,31.03984451,28.20702362,27.9221859,28.5340538,29.11087608,29.34754944,10.08262444,9.539655685,9.737833023,9.934707642,9.856987953,NA,312.3564453,0.460316747,0.458664745,0.476878136,0.502858818,0.464309067,0,0,0,0,0,26,11,0,0.059079792,0.044666577,0.176297039,0.5836851,0.642931402,23.41356087,23.52797318,23.96952629,24.3099575,24.97541618,0.045112453,95.6217804,0.48781392,0.255595744,0.4839845,0.517212689,0.507707059,0.473237604,0.316427916,0.277046651,0.727854908,0.689851105,0.561313093,0.316181958,0.284141213,31.96877861,32.00598907,32.44761276,32.30629349,32.42889404,26.89930534,27.21427917,27.55076599,27.30798721,27.47993469,21.88615417,22.4663353,22.70978165,22.37158585,22.57190514,0,18.62010193,19.13376236,19.40500069,19.50903893,20.60328293,3.190986872,3.090711832,3.101967573,3.244111776,3.198668957,84.86089325,87.56835938,103.2236252,83.80305481,99.28618622,973.9852905,1071.542236,1367.359253,862.6523438,947.9786377,26.32333565,27.67198372,27.87218857,27.20313263,26.68291092,25.27923012,24.25173759,23.86343956,24.6077919,25.35466194,26.11532784,25.91989136,24.54101563,172.6806946,207.7839508,229.625351,254.8487244,285.7372437,1412.061157,1669.220337,1960.806641,2268.098145,2575.187744,66.17910767,78.23139954,91.89717865,106.2990189,120.6913986,10.79824448,10.84247398,12.02734947,10.67362118,11.23867321
GH202200000330,GHGE8AFL,GH,2022,330,GH2022DHS,283.2144165,321.7965698,365.8504639,412.3707275,436.4764099,26.58461761,28.63907051,33.4239769,25.99128914,31.27014923,27.60513878,27.07212639,27.56977272,28.25859261,27.94556427,9.991666794,9.44908905,9.647005081,9.831510544,9.759635925,NA,293.484375,0.465966463,0.475565612,0.510292172,0.533087492,0.51920253,0,0,0,0,0,41.52803802,11,0,0.059645917,0.043998562,0.180214107,0.574470878,0.629726589,22.92313766,22.89147949,23.45176125,23.8201828,24.10663605,0.041771766,288.4396057,0.696626246,0.49289462,0.739613891,0.493668348,0.477150291,0.375273407,0.267227739,0.21888648,0.627902389,0.590640962,0.394769102,0.24395062,0.199296162,31.85833359,31.88528633,32.32942963,32.18554688,32.3048172,26.83203125,27.14036369,27.48033905,27.23645782,27.4059906,21.86666679,22.43619919,22.68242264,22.35403633,22.54518318,0.137228504,18.24113655,18.7108326,19.33374977,19.38177109,20.26770592,3.19140625,3.088802099,3.082161427,3.243619919,3.195572853,84.84231567,88.46041107,103.0180969,84.30586243,99.92604065,1030.936157,1115.312012,1395.625,871.1247559,981.9551392,26.24438477,27.57360649,27.77947807,27.07024574,26.65534782,25.26274681,24.22714615,23.89508247,24.59431076,25.3894558,26.0959549,25.94636726,29.97070313,721.5789185,887.3383179,767.2328491,772.3598022,913.4620361,1622.786499,1918.322144,2253.422607,2606.572021,2959.489014,76.04806519,89.89764404,105.6013412,122.150856,138.6894836,11.23295593,11.33126354,12.53691387,11.14979076,11.73412704
GH202200000331,GHGE8AFL,GH,2022,331,GH2022DHS,2.94657445,3.347984791,3.806323051,4.290321827,4.860717297,26.47887802,28.44412804,33.23393631,25.9341774,31.12730217,28.07467651,27.48359299,27.55807495,28.48295403,28.53461075,10.03333378,9.490002632,9.687919617,9.878385544,9.797714233,NA,309.9394531,0.46192354,0.475901306,0.49959287,0.530879319,0.505503118,0,0,0,0,0,26.3065052,11,0,0.057140961,0.042384565,0.176503658,0.56249088,0.624373317,23.11935806,23.08449936,23.41219139,23.93654633,24.4068985,0.036725901,86.13005066,0.361117333,0.265328497,0.432127506,0.520004809,0.514466822,0.48894158,0.377880663,0.313123494,0.775130391,0.75462842,0.608565509,0.406457663,0.338798881,31.88958359,31.91798401,32.36056137,32.21951675,32.3355484,26.8432579,27.1529808,27.49000359,27.24757004,27.41791153,21.85625076,22.42798042,22.67264175,22.34113121,22.53783226,0,18.16403961,18.68540573,19.26630783,19.39013863,20.27918625,3.193142414,3.091001272,3.084534168,3.245298147,3.200086832,84.55082703,87.92082977,102.5112152,84.16413879,99.61006927,1020.332336,1108.131348,1402.257202,868.347168,970.6831665,26.21953392,27.54411888,27.76433563,27.03481865,26.58712196,25.1743145,24.13790131,23.78858757,24.48251534,25.2916832,26.01237488,25.86898994,62.24902344,171.4889221,191.1257172,203.6137238,215.4898834,240.7970581,1622.634521,1918.142578,2253.21167,2606.327881,2959.211914,76.04805756,89.89764404,105.6013336,122.1508408,138.6894684,11.02703571,11.09986877,12.26895618,10.9450922,11.5024786
GH202200000332,GHGE8AFL,GH,2022,332,GH2022DHS,30.67195129,34.85037994,39.62138748,44.65950394,51.36582947,26.45581245,29.33383942,32.82479095,26.07289124,31.59223557,28.21175957,27.49064827,27.39425278,28.45335007,28.557621,9.830903053,9.286197662,9.498958588,9.644097328,9.578168869,NA,255.7871094,0.48981005,0.476053625,0.534351587,0.561243594,0.523326516,0,0,0,0,0,31.98379135,11,0,0.056781776,0.045758214,0.199205294,0.544722736,0.60900569,23.42495155,23.5170784,23.62413979,23.93436623,24.59214401,0.030225419,118.0878677,0.380111486,0.308929473,0.508239925,0.513280571,0.506472707,0.494353414,0.376672208,0.286864012,0.69070369,0.681785822,0.61104089,0.403347284,0.292741895,31.7000885,31.74427032,32.15963745,32.01810074,32.16241455,26.75941849,27.08003616,27.38854218,27.17308998,27.3460083,21.86918449,22.45807457,22.66067696,22.37400246,22.58424568,0,18.63814354,19.54350662,19.85402679,19.41538239,20.62666893,3.215017557,3.08164072,3.102213621,3.250520945,3.193750143,85.05590057,90.39635468,101.8295135,84.75048065,100.8977051,1051.831787,1062.728394,1354.352905,895.083313,950.0213623,26.21575737,27.63735199,27.81343842,27.12630081,26.8488102,25.42185211,24.44748688,24.12321281,24.79439163,25.54910088,26.22483063,26.11797905,41.95117188,223.4558411,212.3156738,219.7423096,192.1700439,167.0876312,3012.665527,3263.348145,3513.520264,3725.950439,3879.405518,141.1552734,152.9007416,164.6222992,174.5754852,181.7654724,12.35832405,12.57134056,13.73485279,12.27618885,12.95822906
GH202200000333,GHGE8AFL,GH,2022,333,GH2022DHS,37.8326149,42.98653412,48.87138367,55.08569336,94.58882141,26.11535835,28.93994331,32.03642654,25.73204803,31.18807602,28.64954185,28.41002846,29.16724205,30.08260536,30.6162014,9.866666794,9.32495594,9.543706894,9.673523903,9.601649284,NA,273.7626953,0.454677433,0.461235404,0.464503318,0.456791848,0.411630452,0,0,0,0,0,49.49962997,11,0,0.055005901,0.043759909,0.18751055,0.488299489,0.562776148,23.92145729,23.86317444,24.3669014,24.81321144,25.83547783,0.044719175,161.2846985,0.579693794,0.325571269,0.612287819,0.476633549,0.465123415,0.402326018,0.269329488,0.210643902,0.56586802,0.537653208,0.433402091,0.246372521,0.18308343,31.73333359,31.78719711,32.192276,32.05447006,32.19804764,26.77474022,27.10390663,27.39787292,27.19479179,27.36953163,21.86666679,22.46224022,22.6485672,22.38094711,22.5963974,1.153621912,19.19337082,19.31632042,19.56656265,19.54381943,21.05475426,3.23828125,3.097482681,3.122960091,3.270529509,3.214670181,84.56887817,89.64097595,100.0484772,84.15742493,100.2593765,1033.560669,1038.310791,1388.372681,886.5402222,949.8816528,26.41506004,27.8222065,27.95653915,27.19059372,26.91755295,25.45803452,24.46452713,24.23788261,24.79284096,25.56241417,26.2629261,26.20620155,8.71875,1011.312317,1235.790649,966.2366943,1014.136292,964.3339233,3270.484375,3522.747559,3770.612549,3974.187012,4111.541016,153.2635345,165.0852661,176.7008667,186.2409058,192.6776733,12.30196571,12.50634956,13.56703568,12.22826385,12.8685894
GH202200000334,GHGE8AFL,GH,2022,334,GH2022DHS,721.909729,820.255127,932.5479126,1051.127441,1301.694702,25.99541664,28.72132492,31.73401833,25.59428406,31.00137138,28.616642,28.11128807,29.0906105,29.86196327,30.73984337,9.895833015,9.354094505,9.57492733,9.700780869,9.625203133,NA,284.0371094,0.458928406,0.465770662,0.461670011,0.462415576,0.432452351,0,0,0,0,0,43.40103531,11,0,0.055436175,0.044834234,0.190605134,0.485606492,0.55956465,23.84228897,23.7408123,24.31262016,24.75564003,25.86421967,0.045559715,151.8312988,0.581077695,0.303765178,0.615499377,0.471691072,0.461254299,0.385630876,0.258668423,0.203822568,0.554420948,0.528789759,0.408364207,0.231282413,0.174170882,31.76736259,31.8247261,32.22624588,32.09124756,32.2314682,26.79424286,27.12688065,27.415205,27.21701431,27.39181137,21.87152863,22.47063065,22.65131569,22.39046669,22.60626411,2.239248991,19.06793404,19.37033653,19.53462982,19.64931679,20.98859596,3.248524427,3.106915474,3.133868694,3.279354811,3.224913359,84.44674683,89.23472595,99.45024872,83.93273926,99.97673798,1047.853271,1036.075439,1394.206421,876.9562988,956.4545898,26.42843437,27.85333061,27.96066475,27.16234398,26.89692879,25.43078423,24.44115067,24.21375847,24.74758911,25.52016449,26.24555016,26.191576,5.869140625,870.4642944,1118.498413,977.2105103,1110.803955,1097.393188,3270.178467,3522.417969,3770.259766,3973.815186,4111.15625,153.2635498,165.0852661,176.7008667,186.2409058,192.6776733,12.22299862,12.41697121,13.44149494,12.15636539,12.76852798
GH202200000335,GHGE8AFL,GH,2022,335,GH2022DHS,563.8536987,640.6672363,728.3744507,820.9920044,987.8543701,26.03868484,28.69624138,31.86841965,25.62489319,31.01274109,28.83879662,28.24406624,29.49625015,30.53401184,31.82923698,9.908333778,9.366449356,9.585199356,9.716927528,9.640885353,NA,288.3242188,0.42704013,0.430586129,0.423584372,0.428302795,0.369657755,0,0,0,0,0,58.3778038,11,0,0.054615613,0.043189004,0.185161829,0.477025211,0.55248189,24.01054955,23.89899445,24.67097282,25.31967926,26.59281158,0.04326864,123.709877,0.386299253,0.220270082,0.439610869,0.430445284,0.400631577,0.305869967,0.212371334,0.164510578,0.466945797,0.421588629,0.294012398,0.169655934,0.127542302,31.7784729,31.83320427,32.23845673,32.10290909,32.24092865,26.79869843,27.12925339,27.4220047,27.21979141,27.39418411,21.87013817,22.46675491,22.65325546,22.38598061,22.60004425,5.768278122,19.18230438,19.55392265,19.84569359,20.10534668,21.35638809,3.243489742,3.10546875,3.129383802,3.276258707,3.22265625,84.45620728,89.11528015,99.72851563,83.9537735,99.94340515,1023.040588,1012.748779,1354.310181,868.1246948,962.548645,26.43701935,27.85943222,27.97294998,27.16102791,26.8960228,25.42672539,24.43651199,24.20100212,24.75257874,25.52584457,26.23928833,26.19247437,0.953125,2644.773926,2882.153809,2604.133057,2844.248047,2898.491943,2507.098145,2700.47876,2890.487793,3046.544434,3151.837646,117.5002441,126.5634155,135.4685822,142.782486,147.7172699,12.11427498,12.29723454,13.3348999,12.04625034,12.65343285
GH202200000336,GHGE8AFL,GH,2022,336,GH2022DHS,563.8536987,640.6672363,728.3744507,820.9920044,987.8543701,26.03868484,28.69624138,31.86841965,25.62489319,31.01274109,28.83879662,28.24406624,29.49625015,30.53401184,31.82923698,9.908333778,9.366449356,9.585199356,9.716927528,9.640885353,NA,288.3242188,0.42704013,0.430586129,0.423584372,0.428302795,0.369657755,0,0,0,0,0,58.3778038,11,0,0.054615613,0.043189004,0.185161829,0.477025211,0.55248189,24.01054955,23.89899445,24.67097282,25.31967926,26.59281158,0.04326864,123.709877,0.386299253,0.220270082,0.439610869,0.430445284,0.400631577,0.305869967,0.212371334,0.164510578,0.466945797,0.421588629,0.294012398,0.169655934,0.127542302,31.7784729,31.83320427,32.23845673,32.10290909,32.24092865,26.79869843,27.12925339,27.4220047,27.21979141,27.39418411,21.87013817,22.46675491,22.65325546,22.38598061,22.60004425,5.768278122,19.18230438,19.55392265,19.84569359,20.10534668,21.35638809,3.243489742,3.10546875,3.129383802,3.276258707,3.22265625,84.45620728,89.11528015,99.72851563,83.9537735,99.94340515,1023.040588,1012.748779,1354.310181,868.1246948,962.548645,26.43701935,27.85943222,27.97294998,27.16102791,26.8960228,25.42672539,24.43651199,24.20100212,24.75257874,25.52584457,26.23928833,26.19247437,0.953125,2644.773926,2882.153809,2604.133057,2844.248047,2898.491943,2507.098145,2700.47876,2890.487793,3046.544434,3151.837646,117.5002441,126.5634155,135.4685822,142.782486,147.7172699,12.11427498,12.29723454,13.3348999,12.04625034,12.65343285
GH202200000337,GHGE8AFL,GH,2022,337,GH2022DHS,550.5866089,625.5928345,711.2362671,801.6746216,979.7576294,26.08208656,28.67113495,32.00320816,25.65555954,31.02412415,28.57134247,28.0114193,29.39059639,30.66223907,32.01895142,9.920833588,9.378805161,9.595471382,9.733073235,9.656568527,NA,287.7675781,0.446433336,0.447178721,0.446489781,0.45631063,0.400711179,0,0,0,0,0,51.23947144,11,0,0.055716515,0.043592736,0.185296029,0.48176074,0.562403858,23.81700897,23.78245163,24.70232391,25.38576698,26.72084045,0.049950052,140.3908691,0.651409149,0.349203378,0.745702684,0.465425104,0.447578877,0.348376483,0.244081184,0.192000628,0.543003559,0.504839897,0.355146378,0.211130232,0.160227358,31.78958321,31.84168243,32.25066757,32.1145668,32.25039291,26.80315399,27.13162613,27.4288044,27.22256851,27.39655685,21.86874962,22.46287727,22.65519333,22.38149643,22.59382248,3.662197113,19.06267548,19.55348396,20.01405144,20.10929298,21.4227314,3.238455057,3.104022026,3.124898911,3.273162603,3.22039938,84.46566772,88.99583435,100.0067825,83.97481537,99.91007233,1018.771667,1012.452332,1340.284546,860.3330078,968.7484741,26.36671829,27.77430153,27.91208458,27.08899307,26.81099701,25.32778549,24.33514595,24.08738136,24.66419411,25.45203209,26.13998795,26.10877991,2.395507813,1693.256592,1781.373779,1701.365845,1668.856689,1710.030151,1833.345093,1974.756958,2113.703369,2227.821777,2304.818604,85.92343903,92.55099487,99.06299591,104.4113846,108.0199966,12.00555134,12.17749786,13.22830582,11.93613434,12.53833771
GH202200000338,GHGE8AFL,GH,2022,338,GH2022DHS,342.990387,389.7157898,443.0678101,499.4067688,506.5841064,26.07865715,28.40245438,32.09596252,25.63514328,30.88865471,27.65109634,27.46046066,27.91545677,28.81139374,29.61439323,9.987500191,9.444719315,9.657219887,9.810503006,9.726592064,NA,312.7861328,0.472998202,0.488899618,0.512126088,0.519410908,0.485631138,0,0,0,0,0,32.93536758,11,0,0.057703599,0.044025607,0.183680177,0.478024572,0.560272157,23.07578659,23.0705719,23.72469521,24.10770988,25.07349777,0.049750566,730.4106445,1.040087104,0.642379403,1.010461926,0.481426001,0.47168678,0.358736753,0.264640152,0.209354654,0.597876072,0.573200524,0.370516419,0.23923187,0.185610518,31.85000038,31.89798927,32.31374359,32.17909241,32.30612183,26.82965851,27.15535355,27.4593029,27.24618149,27.41959,21.86249924,22.45326996,22.65652466,22.36859131,22.57952881,0.244994953,18.50047493,18.68068314,19.53393555,19.40402794,20.53260231,3.231857777,3.106221199,3.120326996,3.270674229,3.222135544,84.28250885,88.2243042,100.1499023,83.84420013,99.5274353,1048.841309,1083.904541,1409.51416,888.0556641,986.6936646,26.24058151,27.60546875,27.78219986,26.95680428,26.67202377,25.17685509,24.15965652,23.8868885,24.52027702,25.26467514,26.00613022,25.94914055,21.27246094,717.6693726,725.7719116,805.7281494,649.0801392,639.4692383,1741.093994,1875.390137,2007.344971,2115.720947,2188.843506,81.60758209,87.90223694,94.08715057,99.16688538,102.5942459,11.5912981,11.71777058,12.76507092,11.52254581,12.0847435
GH202200000339,GHGE8AFL,GH,2022,339,GH2022DHS,118.7565002,134.9346466,153.4071655,172.9138794,228.585556,25.91644669,28.48376465,31.56533241,25.49268723,30.83036804,28.61027718,27.92253876,28.82577705,30.06135559,31.17214203,9.9375,9.395529747,9.616362572,9.744531631,9.664322853,NA,271.3173828,0.444478601,0.45068422,0.46479702,0.470442533,0.422497004,0,0,0,0,0,41.37366104,11,0,0.056548376,0.044991739,0.194742739,0.504354179,0.579070151,23.74790955,23.5886879,24.24189949,24.93152809,26.05263519,0.048174556,139.9357605,0.538306534,0.345007628,0.529575944,0.496582121,0.49240914,0.430434167,0.2938416,0.233921826,0.63051784,0.617793322,0.476877242,0.281322837,0.21514672,31.81111145,31.86940193,32.2709198,32.138237,32.27313232,26.81692696,27.1509552,27.43789101,27.24062538,27.41519165,21.87361145,22.47387314,22.65455818,22.39370728,22.60881042,0.641649663,18.88554192,19.25483894,19.65802002,19.80170059,20.93312645,3.253385544,3.114322901,3.139887333,3.284678936,3.232552052,84.316185,88.7076416,99.11158752,83.73529053,99.6607666,1056.478516,1038.687256,1380.248535,873.1252441,968.8840942,26.4564743,27.90372276,28.00609016,27.16591263,26.907444,25.42979813,24.44383621,24.19953918,24.73317337,25.50587082,26.24644279,26.19821548,13.33886719,654.9550171,742.0604858,586.3897705,490.8310547,486.4857178,1741.265503,1875.575073,2007.542847,2115.929688,2189.059326,81.61562347,87.91090393,94.09642792,99.17667389,102.6043625,12.03348541,12.20562935,13.20577717,11.97208309,12.55172253
GH202200000340,GHGE8AFL,GH,2022,340,GH2022DHS,699.7357178,795.0604248,903.9039307,1018.841248,1261.566895,25.89751625,28.61957169,31.49153709,25.45038795,30.91106415,28.05274963,28.10861206,27.97429276,29.7652607,30.09594536,9.93359375,9.383462906,9.609635353,9.724218369,9.646310806,NA,304.6923828,0.461359084,0.470779151,0.496789753,0.462867737,0.448307663,0,0,0,0,0,28.35783386,11,0,0.05576542,0.044633668,0.196602583,0.50648421,0.58130008,23.53385735,23.5957489,23.75481987,24.49610329,25.39185905,0.046606034,180.5573883,0.555419743,0.301455379,0.625519514,0.482791871,0.476120621,0.421401799,0.268524259,0.212764978,0.583551645,0.563877821,0.462010026,0.245324269,0.185257092,31.7861557,31.83984375,32.24123383,32.10807419,32.24001694,26.79466248,27.12617302,27.41223907,27.22252655,27.39040756,21.85256004,22.45638084,22.63159752,22.38385391,22.59370613,0.565071583,19.01496506,19.08288956,19.53534698,19.22694588,20.68777275,3.26605916,3.122265577,3.149132013,3.291145802,3.238975763,84.58280945,89.35790253,99.17100525,83.76094055,100.1201859,1103.415405,1075.498657,1447.019531,894.520874,979.0026855,26.31591415,27.72426414,27.82943916,27.04367065,26.74023819,25.23767281,24.27187538,24.05023193,24.54787064,25.33803368,26.08465767,26.03029823,13.78710938,1390.870239,1466.50354,1248.713013,1134.179199,1347.402344,3269.870605,3522.086426,3769.904785,3973.440918,4110.769043,153.2635498,165.0852661,176.7008667,186.2409058,192.6776733,12.30315495,12.51458263,13.51987839,12.2374649,12.85205746
GH202200000341,GHGE8AFL,GH,2022,341,GH2022DHS,699.7357178,795.0604248,903.9039307,1018.841248,1261.566895,25.89751625,28.61957169,31.49153709,25.45038795,30.91106415,28.05274963,28.10861206,27.97429276,29.7652607,30.09594536,9.93359375,9.383462906,9.609635353,9.724218369,9.646310806,NA,304.6923828,0.461359084,0.470779151,0.496789753,0.462867737,0.448307663,0,0,0,0,0,28.35783386,11,0,0.05576542,0.044633668,0.196602583,0.50648421,0.58130008,23.53385735,23.5957489,23.75481987,24.49610329,25.39185905,0.046606034,180.5573883,0.555419743,0.301455379,0.625519514,0.482791871,0.476120621,0.421401799,0.268524259,0.212764978,0.583551645,0.563877821,0.462010026,0.245324269,0.185257092,31.7861557,31.83984375,32.24123383,32.10807419,32.24001694,26.79466248,27.12617302,27.41223907,27.22252655,27.39040756,21.85256004,22.45638084,22.63159752,22.38385391,22.59370613,0.565071583,19.01496506,19.08288956,19.53534698,19.22694588,20.68777275,3.26605916,3.122265577,3.149132013,3.291145802,3.238975763,84.58280945,89.35790253,99.17100525,83.76094055,100.1201859,1103.415405,1075.498657,1447.019531,894.520874,979.0026855,26.31591415,27.72426414,27.82943916,27.04367065,26.74023819,25.23767281,24.27187538,24.05023193,24.54787064,25.33803368,26.08465767,26.03029823,13.78710938,1390.870239,1466.50354,1248.713013,1134.179199,1347.402344,3269.870605,3522.086426,3769.904785,3973.440918,4110.769043,153.2635498,165.0852661,176.7008667,186.2409058,192.6776733,12.30315495,12.51458263,13.51987839,12.2374649,12.85205746
GH202200000342,GHGE8AFL,GH,2022,342,GH2022DHS,908.3895874,1032.139038,1173.438721,1322.649048,1350.453125,26.0206871,28.17866325,32.04621887,25.60427856,30.75539017,28.19949913,27.35459709,28.22174454,29.04789925,28.26622963,10.04166698,9.498046875,9.708463669,9.873177528,9.780468941,NA,302.9853516,0.448312491,0.456996888,0.479370862,0.470220327,0.45122695,0,0,0,0,0,42.33062363,11,0,0.062099997,0.044418573,0.179632276,0.463021547,0.552266181,23.39662552,23.09818459,23.82852745,24.41316795,24.49676132,0.056354247,125.1414413,0.541781366,0.304219246,0.6073035,0.455791056,0.438754708,0.28502512,0.218627498,0.174899966,0.543871284,0.509103775,0.265865147,0.177765608,0.143414184,31.89375114,31.94049454,32.35859299,32.2261734,32.34752655,26.84661484,27.1716156,27.47721291,27.26145935,27.43515587,21.85208321,22.44244766,22.65013123,22.35299492,22.56705856,1.195359826,18.59375,18.84177208,19.43531227,19.77843666,20.72729301,3.228906393,3.107552052,3.118619919,3.269661427,3.224739552,84.01835632,87.56666565,99.93997192,83.71731567,99.17812347,1063.875244,1109.875366,1428.250977,871.1242065,968.6431274,26.29259872,27.65132904,27.86595154,27.00266266,26.67204094,25.2071228,24.18848228,23.87726402,24.53744888,25.27277374,26.04894257,25.9437561,6.708007813,1662.812622,1974.830688,1701.832642,2244.691162,2735.377197,2278.783447,2682.93457,3138.904053,3616.196289,4089.270752,106.8199768,125.7649155,147.1388855,169.5123749,191.6881561,11.27847672,11.36886692,12.39410114,11.21000004,11.73964787
