sn,region,district,school_name,location,gender,residency,email,category,is_stem,latitude,longitude,youth_literacy_count,mpi_score,pov_norm,lit_norm,priority_score,priority_tier
597,VOLTA,AFADZTO SOUTH,ST. DANIEL COMBONI TECH/VOC INST.,LIATI,MIXED,DAY/BOARDING,stdanielcombonitechvocinst@ges.gov.gh,C,No,6.6,0.4667,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
634,VOLTA,HOHOE MUNICIPAL,E. P. SENIOR HIGH SCHOOL,HOHOE,MIXED,DAY/BOARDING,epshs@ges.gov.gh,C,No,7.15,0.4667,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
163,BONO,JAMAN NORTH,NAFANA SENIOR HIGH SCHOOL,SAMPA,MIXED,DAY/BOARDING,nafanashs@ges.gov.gh,C,No,8.15,-2.65,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
167,BONO,JAMAN NORTH,DUADASO NO. 1 SENIOR HIGH/TECH SCHOOL,DUADASO,MIXED,DAY,duadasono.1shs@ges.gov.gh,C,No,7.8,-2.7167,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
166,BONO,JAMAN NORTH,GOKA SENIOR HIGH/TECH SCHOOL,GOKA,MIXED,DAY/BOARDING,gokashst@ges.gov.gh,C,No,7.75,-2.55,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
164,BONO,JAMAN NORTH,SUMAMAN SENIOR HIGH SCHOOL,SUMA-AHENKRO,MIXED,DAY/BOARDING,sumamanshs@ges.gov.gh,C,No,7.8,-2.3333,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
162,BONO,JAMAN NORTH,"ST. ANN'S GIRLS SENIOR HIGH SCHOOL, SAMPA",SAMPA,FEMALE,DAY,st.annsgirlsshs@ges.gov.gh,C,No,7.8333,-2.7167,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
672,WESTERN,ELLEMBELE,BONZO-KAKU SENIOR HIGH SCHOOL,AWIEBO,MIXED,DAY/BOARDING,bonzokakushs@ges.gov.gh,C,No,4.95,-1.75,22909.0,0.1,0.25,0.6607324516785351,0.414292980671414,STABLE
674,WESTERN,ELLEMBELE,NKROFUL AGRIC. SENIOR HIGH SCHOOL,NKROFUL,MIXED,DAY/BOARDING,nkrofulagricshs@ges.gov.gh,C,No,4.75,-2.0667,22909.0,0.1,0.25,0.6607324516785351,0.414292980671414,STABLE
673,WESTERN,ELLEMBELE,UTHMAN BIN AFAM SENIOR HIGH SCHOOL,KAMGBUNLI,MIXED,DAY/BOARDING,uthmanbinafamshs@ges.gov.gh,C,No,5.15,-2.1,22909.0,0.1,0.25,0.6607324516785351,0.414292980671414,STABLE
675,WESTERN,ELLEMBELE,ESIAMA SENIOR HIGH/TECH SCHOOL,ESIAMA,MIXED,DAY/BOARDING,esiamashst@ges.gov.gh,C,No,4.9167,-2.3833,22909.0,0.1,0.25,0.6607324516785351,0.414292980671414,STABLE
111,ASHANTI,KUMASI METRO.,"ISLAMIC SENIOR HIGH SCHOOL, AMPABAME",AMPABAME,MIXED,DAY/BOARDING,islamicampabameshs@ges.gov.gh,C,No,6.7333,-1.6167,23127.0,0.1,0.25,0.6567722714721698,0.4127089085888679,STABLE
274,CENTRAL,GOMOA WEST,GOMOA SENIOR HIGH/TECH SCHOOL,DAWURAMPON,MIXED,DAY/BOARDING,gomoashst@ges.gov.gh,C,No,5.4833,-0.9833,23495.0,0.1,0.25,0.650087196628397,0.4100348786513588,STABLE
272,CENTRAL,GOMOA WEST,"COLLEGE OF MUSIC SENIOR HIGH SCHOOL, MOZANO",MOZANO,MIXED,DAY/BOARDING,collegeofmusicshs@ges.gov.gh,C,No,5.503827,-0.8541164,23495.0,0.1,0.25,0.650087196628397,0.4100348786513588,STABLE
273,CENTRAL,GOMOA WEST,MOZANO SENIOR HIGH SCHOOL,MOZANO,MIXED,DAY/BOARDING,mozanoshs@ges.gov.gh,C,No,5.9668857,-0.9929572,23495.0,0.1,0.25,0.650087196628397,0.4100348786513588,STABLE
218,CENTRAL,ABURA/ASEBU/ KWAMANKESE,ABURAMAN SENIOR HIGH SCHOOL,ABURA DUNKWA,MIXED,DAY/BOARDING,aburamanshs@ges.gov.gh,C,No,5.5167,-1.0167,23943.0,0.1,0.25,0.6419488446446737,0.4067795378578694,STABLE
219,CENTRAL,ABURA/ASEBU/ KWAMANKESE,ABAKRAMPA SENIOR HIGH/TECH SCHOOL,ABAKRAMPA,MIXED,DAY/BOARDING,abakrampashst@ges.gov.gh,C,No,5.1667,-1.3667,23943.0,0.1,0.25,0.6419488446446737,0.4067795378578694,STABLE
220,CENTRAL,ABURA/ASEBU/ KWAMANKESE,MOREE COMM. SENIOR HIGH SCHOOL,MOREE,MIXED,DAY,moreecommshs@ges.gov.gh,C,No,5.1333,-1.2167,23943.0,0.1,0.25,0.6419488446446737,0.4067795378578694,STABLE
43,ASHANTI,ASANTE AKIM SOUTH,KUROFA METHODIST SENIOR HIGH SCHOOL,KUROFA,MIXED,DAY,kurofamethodistshs@ges.gov.gh,C,No,6.45,-1.95,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
299,EASTERN,AKWAPIM NORTH,H'MOUNT SINAI SENIOR HIGH SCHOOL,AKROPONG,MIXED,DAY/BOARDING,hmountsinaishs@ges.gov.gh,C,No,6.2,-0.4,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
304,EASTERN,AKWAPIM NORTH,"PRESBY SENIOR HIGH/TECH SCHOOL, LARTEH",LARTEH- KUBEASE,MIXED,DAY/BOARDING,presbylartehshs@ges.gov.gh,C,No,6.6556435,-1.1071968,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
306,EASTERN,AKWAPIM NORTH,"PRESBY SENIOR HIGH SCHOOL, MAMPONG AKWAPIM",MAMPONG- AKWAPIM,MIXED,DAY/BOARDING,presbymampongakwshs@ges.gov.gh,C,No,6.3325025,-0.4784514,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
301,EASTERN,AKWAPIM NORTH,MANGOASE SENIOR HIGH SCHOOL,MANGOASE,MIXED,DAY/BOARDING,mangoaseshs@ges.gov.gh,C,No,5.594027,-0.2007183,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
303,EASTERN,AKWAPIM NORTH,"METHODIST GIRLS SENIOR HIGH SCHOOL, MAMFE",MAMFE,FEMALE,DAY/BOARDING,methodistgirlsmamfeshs@ges.gov.gh,C,No,6.1,-0.2833,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
302,EASTERN,AKWAPIM NORTH,BENKUM SENIOR HIGH SCHOOL,LARTEH- AKWAPIM,MIXED,DAY/BOARDING,benkumshs@ges.gov.gh,C,No,5.5950893,-0.277005,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
231,CENTRAL,AJUMAKO/ ENYAN/ESIAM,ENYAN DENKYIRA SENIOR HIGH SCHOOL,DENKYIRA,MIXED,DAY/BOARDING,enyandenkyirashs@ges.gov.gh,C,No,5.3,-1.15,24018.014925373136,0.0970149253731342,0.2425373134328357,0.6405861261921753,0.4017568385365715,STABLE
284,CENTRAL,TWIFO ATI-MORKWA,TWIFO PRASO SENIOR HIGH SCHOOL,TWIFO PRASO,MIXED,DAY/BOARDING,twifoprasoshs@ges.gov.gh,C,No,5.6,-1.55,24018.014925373136,0.0970149253731342,0.2425373134328357,0.6405861261921753,0.4017568385365715,STABLE
276,CENTRAL,KOMENDA/EDINA/EGUAFO/A BIREM MUNICIPAL,EGUAFO-ABREM SENIOR HIGH SCHOOL,EGUAFO ABIREM,MIXED,DAY/BOARDING,eguafoabremshs@ges.gov.gh,C,No,5.0833,-1.4167,24018.014925373136,0.0970149253731342,0.2425373134328357,0.6405861261921753,0.4017568385365715,STABLE
283,CENTRAL,MFANTSIMAN MUNICIPAL,KWEGYIR AGGREY SENIOR HIGH SCHOOL,ANOMABO,MIXED,DAY/BOARDING,kwegyiraggreyshs@ges.gov.gh,C,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
288,CENTRAL,UPPER DENKYIRA EAST MUNICIPAL,DUNKWA SENIOR HIGH/TECH SCHOOL,DUNKWA-ON- OFFIN,MIXED,DAY/BOARDING,dunkwaseshst@ges.gov.gh,C,No,5.9667,-1.7833,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
279,CENTRAL,MFANTSIMAN MUNICIPAL,ABEADZE STATE COLLEGE,ABEADZE DOMEABRA,MIXED,DAY/BOARDING,abeadzestateshs@ges.gov.gh,C,No,5.3552264,-1.0872201,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
280,CENTRAL,MFANTSIMAN MUNICIPAL,MANKESSIM SENIOR HIGH/TECH SCHOOL,MANKESIM,MIXED,DAY/BOARDING,mankessimshst@ges.gov.gh,C,No,5.2667,-1.0167,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
281,CENTRAL,MFANTSIMAN MUNICIPAL,MFANTSIMAN GIRLS SENIOR HIGH SCHOOL,SALTPOND,FEMALE,DAY/BOARDING,mfantsimangirlsshs@ges.gov.gh,C,No,5.2,-1.0167,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
282,CENTRAL,MFANTSIMAN MUNICIPAL,"METHODIST HIGH SCHOOL,SALTPOND",SALTPOND,MIXED,DAY/BOARDING,methodisthighsaltpondshs@ges.gov.gh,C,No,5.2,-1.0667,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
289,CENTRAL,UPPER DENKYIRA EAST MUNICIPAL,BOA-AMPONSEM SENIOR HIGH SCHOOL,DUNKWA-ON- OFFIN,MIXED,DAY/BOARDING,boa-amponsemshs@ges.gov.gh,C,No,5.7833,-1.0333,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
252,CENTRAL,CAPE COAST,CAPE COAST TECH. INST.,CAPE COAST,MIXED,DAY/BOARDING,capecoasttechinst@ges.gov.gh,C,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
253,CENTRAL,CAPE COAST METRO,EFFUTU SENIOR HIGH/TECH SCHOOL,CAPE COAST,MIXED,DAY/BOARDING,effutushst@ges.gov.gh,C,No,5.35,-0.6333,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
254,CENTRAL,CAPE COAST METRO,"ACADEMY OF CHRIST THE KING, CAPE COAST",CAPE COAST,MIXED,DAY,academyofchristthekingshs@ges.gov.gh,C,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
275,CENTRAL,GOMOA WEST,APAM SENIOR HIGH SCHOOL,APAM,MIXED,DAY/BOARDING,apamshs@ges.gov.gh,C,No,5.2667,-0.7333,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
250,CENTRAL,AWUTU/SENYA,AWUTU WINTON SENIOR HIGH SCHOOL,AWUTU,MIXED,DAY,awutuwintonshs@ges.gov.gh,C,No,5.55,-0.4333,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
247,CENTRAL,AWUTU/SENYA,AWUTU BAWJIASE COMM SENIOR HIGH SCHOOL,BAWJIASE,MIXED,DAY,awutubawjiasecommshs@ges.gov.gh,C,No,5.5667,-0.4,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
251,CENTRAL,AWUTU/SENYA,SENYA SENIOR HIGH SCHOOL,SENYA,MIXED,DAY/BOARDING,senyashs@ges.gov.gh,C,No,5.9668857,-0.9929572,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
256,CENTRAL,CAPE COAST METRO,GHANA NATIONAL COLLEGE,CAPE COAST,MIXED,DAY/BOARDING,ghananationalshs@ges.gov.gh,C,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
257,CENTRAL,CAPE COAST METRO,UNIVERSITY PRACTICE SENIOR HIGH SCHOOL,CAPE COAST,MIXED,DAY/BOARDING,universitypracticeshs@ges.gov.gh,C,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
255,CENTRAL,CAPE COAST METRO,"WESLEY GIRLS SENIOR HIGH SCHOOL, CAPE COAST",CAPE COAST,FEMALE,DAY/BOARDING,wesleygirlscapecoastshs@ges.gov.gh,A,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
241,CENTRAL,ASSIN NORTH MUNICIPAL,OBIRI YEBOAH SENIOR HIGH/TECHNICAL SCHOOL,ASSIN FOSU,MIXED,DAY/BOARDING,obiriyeboahshst@ges.gov.gh,C,No,5.45,-0.8833,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
249,CENTRAL,AWUTU/SENYA,ODUPONG COMM. DAY SCHOOL,ODUPONG- KASOA,MIXED,DAY,odupongcommshs@ges.gov.gh,C,No,5.5833,-0.3667,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
263,CENTRAL,EFFUTU MUNICIPAL,WINNEBA SENIOR HIGH SCHOOL,WINNEBA,MIXED,DAY/BOARDING,winnebashs@ges.gov.gh,C,No,5.35,-0.6333,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
262,CENTRAL,CAPE COAST METRO,"ST. AUGUSTINE'S COLLEGE, CAPE COAST",CAPE COAST,MALE,DAY/BOARDING,st.augustinesshs@ges.gov.gh,C,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
261,CENTRAL,CAPE COAST METRO,MFANTSIPIM SCHOOL,CAPE COAST,MALE,DAY/BOARDING,mfantsipimshs@ges.gov.gh,A,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
260,CENTRAL,CAPE COAST METRO,OGUAA SENIOR HIGH/TECH SCHOOL,CAPE COAST,MIXED,DAY/BOARDING,oguaashst@ges.gov.gh,C,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
259,CENTRAL,CAPE COAST METRO,ADISADEL COLLEGE,CAPE COAST,MALE,DAY/BOARDING,adisadelshs@ges.gov.gh,A,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
258,CENTRAL,CAPE COAST METRO,"HOLY CHILD SCHOOL, CAPE COAST",CAPE COAST,FEMALE,DAY/BOARDING,holychildsch@ges.gov.gh,C,No,5.105,-1.2467,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
443,NORTH EAST,BUNKRUPGU-YUNGUO,BUNKPURUGU SENIOR HIGH/TECH SCHOOL,BUNKUPURUGU,MIXED,DAY/BOARDING,bunkpurugushst@ges.gov.gh,C,No,10.55,0.1167,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
380,EASTERN,NSAWAM ADOAGYIRI,NSAWAM SENIOR HIGH SCHOOL,NSAWAM,MIXED,DAY,nsawamshs@ges.gov.gh,C,No,5.8,-0.35,25302.0,0.1,0.25,0.6172612992297631,0.3969045196919052,STABLE
531,UPPER EAST,BOLGATANGA MUNICIPAL,BOLGA SHERIGU COMM. SENIOR HIGH SCHOOL,BOLGA,MIXED,DAY,bolgasherigucommshs@ges.gov.gh,C,No,10.75,-0.8833,25491.0,0.1,0.25,0.6138279319866298,0.3955311727946519,STABLE
528,UPPER EAST,BOLGATANGA,BOLGA TECH. INST.,BOLGATANGA,MIXED,DAY/BOARDING,bolgatechinst@ges.gov.gh,C,No,10.7833,-0.85,25491.0,0.1,0.25,0.6138279319866298,0.3955311727946519,STABLE
529,UPPER EAST,BOLGATANGA MUNICIPAL,BOLGA GIRLS SENIOR HIGH SCHOOL,ZAARE- BOLGATANGA,FEMALE,DAY/BOARDING,bolgagirlsshs@ges.gov.gh,C,No,10.7833,-0.85,25491.0,0.1,0.25,0.6138279319866298,0.3955311727946519,STABLE
532,UPPER EAST,BOLGATANGA MUNICIPAL,ZAMSE SENIOR HIGH/TECH SCHOOL,BOLGATANGA,MIXED,DAY/BOARDING,zamseshst@ges.gov.gh,C,No,10.7833,-0.85,25491.0,0.1,0.25,0.6138279319866298,0.3955311727946519,STABLE
228,CENTRAL,AGONA WEST MUNICIPAL,AGONA FANKOBAA SENIOR HIGH SCHOOL,AGONA FANKOBAA,MIXED,DAY,agonafankobaashs@ges.gov.gh,C,No,5.544203,-0.836264,25774.0,0.1,0.25,0.6086869641040547,0.3934747856416218,STABLE
227,CENTRAL,AGONA WEST MUNICIPAL,NYAKROM SENIOR HIGH TECH SCHOOL,NYAKROM,MIXED,DAY/BOARDING,nyakromshst@ges.gov.gh,C,No,5.5833,-0.75,25774.0,0.1,0.25,0.6086869641040547,0.3934747856416218,STABLE
229,CENTRAL,AGONA WEST MUNICIPAL,SWEDRU SCH. OF BUSINESS,SWEDRU,MIXED,DAY/BOARDING,swedruschofbusiness@ges.gov.gh,C,No,5.1208275,-1.2948876,25774.0,0.1,0.25,0.6086869641040547,0.3934747856416218,STABLE
226,CENTRAL,AGONA WEST MUNICIPAL,SIDDIQ SENIOR HIGH SCHOOL,AGONA NYAKROM,MIXED,DAY,siddiqshs@ges.gov.gh,C,No,5.9668857,-0.9929572,25774.0,0.1,0.25,0.6086869641040547,0.3934747856416218,STABLE
148,ASHANTI,SEKYERE SOUTH,"S.D.A. SENIOR HIGH SCHOOL, AGONA",AGONA,MIXED,DAY/BOARDING,sdaagonashs@ges.gov.gh,C,No,7.3449525,-2.3439664,27274.0,0.1,0.25,0.5814380177299812,0.3825752070919924,STABLE
149,ASHANTI,SEKYERE SOUTH,AGONA SENIOR HIGH/TECH SCHOOL,AGONA,MIXED,DAY/BOARDING,agonashst@ges.gov.gh,C,No,7.0167,-1.85,27274.0,0.1,0.25,0.5814380177299812,0.3825752070919924,STABLE
147,ASHANTI,SEKYERE SOUTH,ADU GYAMFI SENIOR HIGH SCHOOL,JAMASI,MIXED,DAY/BOARDING,adugyamfishs@ges.gov.gh,C,No,6.5833,-1.5167,27274.0,0.1,0.25,0.5814380177299812,0.3825752070919924,STABLE
150,ASHANTI,SEKYERE SOUTH,KONADU YIADOM CATHOLIC SENIOR HIGH SCHOOL,ASAMANG,MIXED,DAY/BOARDING,konaduyiadomcatholicshs@ges.gov.gh,C,No,6.7667,-1.5167,27274.0,0.1,0.25,0.5814380177299812,0.3825752070919924,STABLE
146,ASHANTI,SEKYERE SOUTH,OKOMFO ANOKYE SENIOR HIGH SCHOOL,WIAMOASE,MIXED,DAY/BOARDING,okomfoanokyeshs@ges.gov.gh,C,No,6.8901817,-1.2489599,27274.0,0.1,0.25,0.5814380177299812,0.3825752070919924,STABLE
411,GREATER ACCRA,GA SOUTH MUNICIPAL,CHRISTIAN METHODIST SENIOR HIGH SCHOOL,APLAKU (WEIJA),MIXED,DAY,christianmethodistshs@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
413,GREATER ACCRA,GA WEST MUNICIPAL,ADJEN KOTOKU SENIOR HIGH SCHOOL,ADJEN KOTOKU,MIXED,DAY,adjenkotokushs@ges.gov.gh,C,No,5.5833,0.3833,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
412,GREATER ACCRA,GA SOUTH MUNICIPAL,NGLESHIE AMANFRO SENIOR HIGH SCHOOL,NGLESHIE AMANFRO,MIXED,DAY,ngleshieamanfroshs@ges.gov.gh,C,No,5.55,-0.1833,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
483,NORTHERN,YENDI MUNICIPAL,YENDI SENIOR HIGH SCHOOL,YENDI,MIXED,DAY/BOARDING,yendishs@ges.gov.gh,C,No,9.4427,-0.0072,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
426,GREATER ACCRA,LA NKWANTANANG MADINA MUNICIPAL,"PRESBY BOYS SENIOR HIGH SCHOOL, LEGON",LEGON,MALE,DAY/BOARDING,presbyboyslegonshs@ges.gov.gh,C,No,5.6502,-0.1864,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
441,GREATER ACCRA,TEMA WEST MUNICIPAL,LASHIBI COMMUNITY SENIOR HIGH SCHOOL,LASHIBI- SAKUMONO,FEMALE,DAY,lashibicommunityshs@ges.gov.gh,C,No,5.585,-0.135,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
427,GREATER ACCRA,LEDZOKUKU MUNICIPAL,"PRESBY SENIOR HIGH SCHOOL, TESHIE",TESHIE,MIXED,DAY,presbyteshieshs@ges.gov.gh,C,No,5.5894,-0.0969,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
438,GREATER ACCRA,TEMA METRO,CHEMU SENIOR HIGH/TECH SCHOOL,TEMA COMM 4,MIXED,DAY,chemushst@ges.gov.gh,C,No,5.6698,0.0166,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
439,GREATER ACCRA,TEMA METRO,OUR LADY OF MERCY SENIOR HIGH SCHOOL,TEMA COMM 4,MIXED,DAY,ourladyofmercyshs@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
431,GREATER ACCRA,OKAIKOI NORTH MUNICIPAL,ACHIMOTA SENIOR HIGH SCHOOL,ACHIMOTA,MIXED,DAY/BOARDING,achimotashs@ges.gov.gh,A,No,5.6133,-0.2317,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
440,GREATER ACCRA,TEMA WEST MUNICIPAL,TEMA SENIOR HIGH SCHOOL,"TCEOMMAM CUONMITMY 514,",MIXED,DAY/BOARDING,temashs@ges.gov.gh,C,No,5.6698,0.0166,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
434,GREATER ACCRA,TEMA METRO,TEMA METH. DAY SENIOR HIGH SCHOOL,TEMA COMM II,MIXED,DAY,temamethdayshs@ges.gov.gh,C,No,5.8771706,0.3662603,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
435,GREATER ACCRA,TEMA METRO,TEMA TECH. INST.,TEMA,MIXED,DAY,tematechinst@ges.gov.gh,C,No,5.6698,0.0166,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
437,GREATER ACCRA,TEMA METRO,TEMA MANHEAN SENIOR HIGH/TECH SCHOOL,TEMA NEW TOWN,MIXED,DAY,temamanheanshst@ges.gov.gh,C,No,5.6731,0.0052,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
436,GREATER ACCRA,TEMA METRO,"PRESBY SENIOR HIGH SCHOOL, TEMA",TEMA,MIXED,DAY,presbyshstema@ges.gov.gh,C,No,5.6698,0.0166,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
410,GREATER ACCRA,GA NORTH MUNICIPAL,ST. JOHN'S GRAMMAR SENIOR HIGH SCHOOL,ACHIMOTA,MIXED,DAY/BOARDING,stjohnsgrammarshs@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
425,GREATER ACCRA,LA NKWANTANANG MADINA MUNICIPAL,WEST AFRICA SENIOR HIGH SCHOOL,ADENTA,MIXED,DAY,westafricashs@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
423,GREATER ACCRA,LA DADE-KOTOPON MUNICIPAL,LABONE SENIOR HIGH SCHOOL,LABONE,MIXED,DAY/BOARDING,laboneshs@ges.gov.gh,C,No,5.5950893,-0.277005,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
414,GREATER ACCRA,GA WEST MUNICIPAL,AMASAMAN SENIOR HIGH/TECH SCHOOL,AMASAMAN,MIXED,DAY,amasamanshst@ges.gov.gh,C,No,5.75,-0.2667,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
418,GREATER ACCRA,KPONE KATAMANSO MUNICIPAL,KPONE COMM. SENIOR HIGH SCHOOL,KATAMANSO,MIXED,DAY,kponecommshs@ges.gov.gh,C,No,5.7065864,-0.1702485,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
393,GREATER ACCRA,ABLEKUMA WEST MUNICIPAL,ST. MARGARET MARY SENIOR HIGH/TECH SCHOOL,DANSOMAN,MIXED,DAY,stmargaretmaryshst@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
392,GREATER ACCRA,ABLEKUMA NORTH MUNICPAL,WESLEY GRAMMAR SENIOR HIGH SCHOOL,DANSOMAN,MIXED,DAY/BOARDING,wesleygrammarshs@ges.gov.gh,C,No,5.7065864,-0.1702485,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
391,GREATER ACCRA,ABLEKUMA CENTRAL MUNICIPAL,KANESHIE SENIOR HIGH/TECH SCHOOL,KANESHIE,MIXED,DAY,kaneshieshst@ges.gov.gh,C,No,5.5567,-0.2381,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
394,GREATER ACCRA,ABLEKUMA WEST MUNICIPAL,EBENEZER SENIOR HIGH SCHOOL,DANSOMAN,MIXED,DAY,ebenezershs@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
417,GREATER ACCRA,KORLEY KLOTTEY MUNICIPAL,KINBU SENIOR HIGH/TECH SCHOOL,TUDU - ACCRA,MIXED,DAY,kinbushst@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
415,GREATER ACCRA,KORLEY KLOTTEY MUNICIPAL,ACCRA SENIOR HIGH SCHOOL,ASYLUM DOWN,MIXED,DAY,accrashs@ges.gov.gh,C,No,5.8771706,0.3662603,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
422,GREATER ACCRA,LA DADE-KOTOPON MUNICIPAL,"ST. THOMAS AQUINAS SENIOR HIGH SCHOOL, CANTOMENTS",CANTONMENTS,MALE,DAY,stthomasaquinasshs@ges.gov.gh,C,No,5.5727696,-0.1773075,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
