school_name,region,district,latitude,longitude,anomaly_reason,expected_lat_range,expected_lon_range,sn,location,gender,residency,email,category,is_stem,youth_literacy_count,mpi_score,pov_norm,lit_norm,priority_score,priority_tier
ALAVANYO SENIOR HIGH/TECH SCHOOL,VOLTA,HOHOE MUNICIPAL,10.9324723,-0.9735882,"LAT 10.932472 outside [5.6500, 8.9000] | LON -0.973588 outside [-0.3000, 1.3500]",5.8 - 8.75,-0.15 - 1.2,636,ALAVANYO- KPEME,MIXED,DAY/BOARDING,alavanyoshst@ges.gov.gh,C,No,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
ST. DANIEL COMBONI TECH/VOC INST.,VOLTA,AFADZTO SOUTH,,,MISSING COORDINATES,,,597,LIATI,MIXED,DAY/BOARDING,stdanielcombonitechvocinst@ges.gov.gh,C,No,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
NAFANA SENIOR HIGH SCHOOL,BONO,JAMAN NORTH,5.8771706,0.3662603,"LAT 5.877171 outside [6.8500, 8.6500] | LON 0.366260 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,163,SAMPA,MIXED,DAY/BOARDING,nafanashs@ges.gov.gh,C,No,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
DUADASO NO. 1 SENIOR HIGH/TECH SCHOOL,BONO,JAMAN NORTH,5.8771706,0.3662603,"LAT 5.877171 outside [6.8500, 8.6500] | LON 0.366260 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,167,DUADASO,MIXED,DAY,duadasono.1shs@ges.gov.gh,C,No,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
GOKA SENIOR HIGH/TECH SCHOOL,BONO,JAMAN NORTH,5.9668857,-0.9929572,"LAT 5.966886 outside [6.8500, 8.6500] | LON -0.992957 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,166,GOKA,MIXED,DAY/BOARDING,gokashst@ges.gov.gh,C,No,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
SUMAMAN SENIOR HIGH SCHOOL,BONO,JAMAN NORTH,5.8771706,0.3662603,"LAT 5.877171 outside [6.8500, 8.6500] | LON 0.366260 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,164,SUMA-AHENKRO,MIXED,DAY/BOARDING,sumamanshs@ges.gov.gh,C,No,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
"ST. ANN'S GIRLS SENIOR HIGH SCHOOL, SAMPA",BONO,JAMAN NORTH,6.319177,-2.250302,"LAT 6.319177 outside [6.8500, 8.6500]",7.0 - 8.5,-3.0 - -1.4,162,SAMPA,FEMALE,DAY,st.annsgirlsshs@ges.gov.gh,C,No,22713.0,0.1,0.25,0.664292980671414,0.4157171922685656,STABLE
BONZO-KAKU SENIOR HIGH SCHOOL,WESTERN,ELLEMBELE,5.9668857,-0.9929572,"LON -0.992957 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,672,AWIEBO,MIXED,DAY/BOARDING,bonzokakushs@ges.gov.gh,C,No,22909.0,0.1,0.25,0.6607324516785351,0.414292980671414,STABLE
NKROFUL AGRIC. SENIOR HIGH SCHOOL,WESTERN,ELLEMBELE,9.3815355,-0.8511432,"LAT 9.381536 outside [4.4000, 6.5500] | LON -0.851143 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,674,NKROFUL,MIXED,DAY/BOARDING,nkrofulagricshs@ges.gov.gh,C,No,22909.0,0.1,0.25,0.6607324516785351,0.414292980671414,STABLE
UTHMAN BIN AFAM SENIOR HIGH SCHOOL,WESTERN,ELLEMBELE,9.4273607,-0.8767444,"LAT 9.427361 outside [4.4000, 6.5500] | LON -0.876744 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,673,KAMGBUNLI,MIXED,DAY/BOARDING,uthmanbinafamshs@ges.gov.gh,C,No,22909.0,0.1,0.25,0.6607324516785351,0.414292980671414,STABLE
ESIAMA SENIOR HIGH/TECH SCHOOL,WESTERN,ELLEMBELE,10.6593164,-1.268658,"LAT 10.659316 outside [4.4000, 6.5500] | LON -1.268658 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,675,ESIAMA,MIXED,DAY/BOARDING,esiamashst@ges.gov.gh,C,No,22909.0,0.1,0.25,0.6607324516785351,0.414292980671414,STABLE
"ISLAMIC SENIOR HIGH SCHOOL, AMPABAME",ASHANTI,KUMASI METRO.,9.3815355,-0.8511432,"LAT 9.381536 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,111,AMPABAME,MIXED,DAY/BOARDING,islamicampabameshs@ges.gov.gh,C,No,23127.0,0.1,0.25,0.6567722714721698,0.4127089085888679,STABLE
GOMOA SENIOR HIGH/TECH SCHOOL,CENTRAL,GOMOA WEST,6.6556435,-1.1071968,"LAT 6.655644 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,274,DAWURAMPON,MIXED,DAY/BOARDING,gomoashst@ges.gov.gh,C,No,23495.0,0.1,0.25,0.650087196628397,0.4100348786513588,STABLE
ABURAMAN SENIOR HIGH SCHOOL,CENTRAL,ABURA/ASEBU/ KWAMANKESE,7.142572,-1.6406402,"LAT 7.142572 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,218,ABURA DUNKWA,MIXED,DAY/BOARDING,aburamanshs@ges.gov.gh,C,No,23943.0,0.1,0.25,0.6419488446446737,0.4067795378578694,STABLE
ABAKRAMPA SENIOR HIGH/TECH SCHOOL,CENTRAL,ABURA/ASEBU/ KWAMANKESE,10.9324723,-0.9735882,"LAT 10.932472 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,219,ABAKRAMPA,MIXED,DAY/BOARDING,abakrampashst@ges.gov.gh,C,No,23943.0,0.1,0.25,0.6419488446446737,0.4067795378578694,STABLE
MOREE COMM. SENIOR HIGH SCHOOL,CENTRAL,ABURA/ASEBU/ KWAMANKESE,10.9014082,-0.9013563,"LAT 10.901408 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,220,MOREE,MIXED,DAY,moreecommshs@ges.gov.gh,C,No,23943.0,0.1,0.25,0.6419488446446737,0.4067795378578694,STABLE
KUROFA METHODIST SENIOR HIGH SCHOOL,ASHANTI,ASANTE AKIM SOUTH,4.9046484,-1.7908342,"LAT 4.904648 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,43,KUROFA,MIXED,DAY,kurofamethodistshs@ges.gov.gh,C,No,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
H'MOUNT SINAI SENIOR HIGH SCHOOL,EASTERN,AKWAPIM NORTH,7.3366184,-2.304839,"LAT 7.336618 outside [5.5000, 7.2500] | LON -2.304839 outside [-1.5500, 0.7000]",5.65 - 7.1,-1.4 - 0.55,299,AKROPONG,MIXED,DAY/BOARDING,hmountsinaishs@ges.gov.gh,C,No,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
"METHODIST GIRLS SENIOR HIGH SCHOOL, MAMFE",EASTERN,AKWAPIM NORTH,4.9046484,-1.7908342,"LAT 4.904648 outside [5.5000, 7.2500] | LON -1.790834 outside [-1.5500, 0.7000]",5.65 - 7.1,-1.4 - 0.55,303,MAMFE,FEMALE,DAY/BOARDING,methodistgirlsmamfeshs@ges.gov.gh,C,No,24192.0,0.1,0.25,0.6374255195465776,0.404970207818631,STABLE
ENYAN DENKYIRA SENIOR HIGH SCHOOL,CENTRAL,AJUMAKO/ ENYAN/ESIAM,5.8771706,0.3662603,"LON 0.366260 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,231,DENKYIRA,MIXED,DAY/BOARDING,enyandenkyirashs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328357,0.6405861261921753,0.4017568385365715,STABLE
TWIFO PRASO SENIOR HIGH SCHOOL,CENTRAL,TWIFO ATI-MORKWA,10.6593164,-1.268658,"LAT 10.659316 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,284,TWIFO PRASO,MIXED,DAY/BOARDING,twifoprasoshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328357,0.6405861261921753,0.4017568385365715,STABLE
EGUAFO-ABREM SENIOR HIGH SCHOOL,CENTRAL,KOMENDA/EDINA/EGUAFO/A BIREM MUNICIPAL,9.4273607,-0.8767444,"LAT 9.427361 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,276,EGUAFO ABIREM,MIXED,DAY/BOARDING,eguafoabremshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328357,0.6405861261921753,0.4017568385365715,STABLE
KWEGYIR AGGREY SENIOR HIGH SCHOOL,CENTRAL,MFANTSIMAN MUNICIPAL,10.6593164,-1.268658,"LAT 10.659316 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,283,ANOMABO,MIXED,DAY/BOARDING,kwegyiraggreyshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
DUNKWA SENIOR HIGH/TECH SCHOOL,CENTRAL,UPPER DENKYIRA EAST MUNICIPAL,10.0272463,-0.9731496,"LAT 10.027246 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,288,DUNKWA-ON- OFFIN,MIXED,DAY/BOARDING,dunkwaseshst@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
MANKESSIM SENIOR HIGH/TECH SCHOOL,CENTRAL,MFANTSIMAN MUNICIPAL,5.5950893,-0.277005,"LON -0.277005 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,280,MANKESIM,MIXED,DAY/BOARDING,mankessimshst@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
MFANTSIMAN GIRLS SENIOR HIGH SCHOOL,CENTRAL,MFANTSIMAN MUNICIPAL,6.319177,-2.250302,"LAT 6.319177 outside [4.7500, 6.3000] | LON -2.250302 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,281,SALTPOND,FEMALE,DAY/BOARDING,mfantsimangirlsshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
BOA-AMPONSEM SENIOR HIGH SCHOOL,CENTRAL,UPPER DENKYIRA EAST MUNICIPAL,6.8901817,-1.2489599,"LAT 6.890182 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,289,DUNKWA-ON- OFFIN,MIXED,DAY/BOARDING,boa-amponsemshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
EFFUTU SENIOR HIGH/TECH SCHOOL,CENTRAL,CAPE COAST METRO,6.6903393,-1.5480316,"LAT 6.690339 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,253,CAPE COAST,MIXED,DAY/BOARDING,effutushst@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
APAM SENIOR HIGH SCHOOL,CENTRAL,GOMOA WEST,5.8771706,0.3662603,"LON 0.366260 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,275,APAM,MIXED,DAY/BOARDING,apamshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
AWUTU WINTON SENIOR HIGH SCHOOL,CENTRAL,AWUTU/SENYA,5.9926294,0.8187733,"LON 0.818773 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,250,AWUTU,MIXED,DAY,awutuwintonshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
AWUTU BAWJIASE COMM SENIOR HIGH SCHOOL,CENTRAL,AWUTU/SENYA,7.993766,-0.326021,"LAT 7.993766 outside [4.7500, 6.3000] | LON -0.326021 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,247,BAWJIASE,MIXED,DAY,awutubawjiasecommshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
GHANA NATIONAL COLLEGE,CENTRAL,CAPE COAST METRO,5.5849901,-0.1989827,"LON -0.198983 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,256,CAPE COAST,MIXED,DAY/BOARDING,ghananationalshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
OBIRI YEBOAH SENIOR HIGH/TECHNICAL SCHOOL,CENTRAL,ASSIN NORTH MUNICIPAL,6.6556435,-1.1071968,"LAT 6.655644 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,241,ASSIN FOSU,MIXED,DAY/BOARDING,obiriyeboahshst@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
ODUPONG COMM. DAY SCHOOL,CENTRAL,AWUTU/SENYA,,,MISSING COORDINATES,,,249,ODUPONG- KASOA,MIXED,DAY,odupongcommshs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
WINNEBA SENIOR HIGH SCHOOL,CENTRAL,EFFUTU MUNICIPAL,10.6593164,-1.268658,"LAT 10.659316 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,263,WINNEBA,MIXED,DAY/BOARDING,winnebashs@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
MFANTSIPIM SCHOOL,CENTRAL,CAPE COAST METRO,5.5322364,-0.2346458,"LON -0.234646 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,261,CAPE COAST,MALE,DAY/BOARDING,mfantsipimshs@ges.gov.gh,A,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
OGUAA SENIOR HIGH/TECH SCHOOL,CENTRAL,CAPE COAST METRO,10.0272463,-0.9731496,"LAT 10.027246 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,260,CAPE COAST,MIXED,DAY/BOARDING,oguaashst@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
ADISADEL COLLEGE,CENTRAL,CAPE COAST METRO,5.6584618,-0.1687698,"LON -0.168770 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,259,CAPE COAST,MALE,DAY/BOARDING,adisadelshs@ges.gov.gh,A,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
BUNKPURUGU SENIOR HIGH/TECH SCHOOL,NORTH EAST,BUNKRUPGU-YUNGUO,10.0272463,-0.9731496,"LON -0.973150 outside [-0.7500, 0.8000]",9.8 - 11.0,-0.6 - 0.65,443,BUNKUPURUGU,MIXED,DAY/BOARDING,bunkpurugushst@ges.gov.gh,C,No,24018.014925373136,0.0970149253731342,0.2425373134328355,0.6405861261921753,0.4017568385365714,STABLE
BOLGA SHERIGU COMM. SENIOR HIGH SCHOOL,UPPER EAST,BOLGATANGA MUNICIPAL,7.993766,-0.326021,"LAT 7.993766 outside [10.2500, 11.3500]",10.4 - 11.2,-1.1 - 0.75,531,BOLGA,MIXED,DAY,bolgasherigucommshs@ges.gov.gh,C,No,25491.0,0.1,0.25,0.6138279319866298,0.3955311727946519,STABLE
BOLGA TECH. INST.,UPPER EAST,BOLGATANGA,,,MISSING COORDINATES,,,528,BOLGATANGA,MIXED,DAY/BOARDING,bolgatechinst@ges.gov.gh,C,No,25491.0,0.1,0.25,0.6138279319866298,0.3955311727946519,STABLE
BOLGA GIRLS SENIOR HIGH SCHOOL,UPPER EAST,BOLGATANGA MUNICIPAL,7.190168,0.337969,"LAT 7.190168 outside [10.2500, 11.3500]",10.4 - 11.2,-1.1 - 0.75,529,ZAARE- BOLGATANGA,FEMALE,DAY/BOARDING,bolgagirlsshs@ges.gov.gh,C,No,25491.0,0.1,0.25,0.6138279319866298,0.3955311727946519,STABLE
ZAMSE SENIOR HIGH/TECH SCHOOL,UPPER EAST,BOLGATANGA MUNICIPAL,6.6556435,-1.1071968,"LAT 6.655644 outside [10.2500, 11.3500]",10.4 - 11.2,-1.1 - 0.75,532,BOLGATANGA,MIXED,DAY/BOARDING,zamseshst@ges.gov.gh,C,No,25491.0,0.1,0.25,0.6138279319866298,0.3955311727946519,STABLE
NYAKROM SENIOR HIGH TECH SCHOOL,CENTRAL,AGONA WEST MUNICIPAL,5.5950893,-0.277005,"LON -0.277005 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,227,NYAKROM,MIXED,DAY/BOARDING,nyakromshst@ges.gov.gh,C,No,25774.0,0.1,0.25,0.6086869641040547,0.3934747856416218,STABLE
AGONA SENIOR HIGH/TECH SCHOOL,ASHANTI,SEKYERE SOUTH,10.0272463,-0.9731496,"LAT 10.027246 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,149,AGONA,MIXED,DAY/BOARDING,agonashst@ges.gov.gh,C,No,27274.0,0.1,0.25,0.5814380177299812,0.3825752070919924,STABLE
ADU GYAMFI SENIOR HIGH SCHOOL,ASHANTI,SEKYERE SOUTH,5.8771706,0.3662603,"LON 0.366260 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,147,JAMASI,MIXED,DAY/BOARDING,adugyamfishs@ges.gov.gh,C,No,27274.0,0.1,0.25,0.5814380177299812,0.3825752070919924,STABLE
KONADU YIADOM CATHOLIC SENIOR HIGH SCHOOL,ASHANTI,SEKYERE SOUTH,6.399399,-0.138144,"LON -0.138144 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,150,ASAMANG,MIXED,DAY/BOARDING,konaduyiadomcatholicshs@ges.gov.gh,C,No,27274.0,0.1,0.25,0.5814380177299812,0.3825752070919924,STABLE
CHRISTIAN METHODIST SENIOR HIGH SCHOOL,GREATER ACCRA,GA SOUTH MUNICIPAL,4.9046484,-1.7908342,"LAT 4.904648 outside [5.2000, 6.1000] | LON -1.790834 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,411,APLAKU (WEIJA),MIXED,DAY,christianmethodistshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
ADJEN KOTOKU SENIOR HIGH SCHOOL,GREATER ACCRA,GA WEST MUNICIPAL,5.9926294,0.8187733,"LON 0.818773 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,413,ADJEN KOTOKU,MIXED,DAY,adjenkotokushs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
NGLESHIE AMANFRO SENIOR HIGH SCHOOL,GREATER ACCRA,GA SOUTH MUNICIPAL,9.4273607,-0.8767444,"LAT 9.427361 outside [5.2000, 6.1000] | LON -0.876744 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,412,NGLESHIE AMANFRO,MIXED,DAY,ngleshieamanfroshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
YENDI SENIOR HIGH SCHOOL,NORTHERN,YENDI MUNICIPAL,5.9668857,-0.9929572,"LAT 5.966886 outside [8.1500, 10.8500]",8.3 - 10.7,-2.9 - 0.6,483,YENDI,MIXED,DAY/BOARDING,yendishs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
"PRESBY BOYS SENIOR HIGH SCHOOL, LEGON",GREATER ACCRA,LA NKWANTANANG MADINA MUNICIPAL,6.3325025,-0.4784514,"LAT 6.332503 outside [5.2000, 6.1000]",5.35 - 5.95,-0.5 - 0.25,426,LEGON,MALE,DAY/BOARDING,presbyboyslegonshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
LASHIBI COMMUNITY SENIOR HIGH SCHOOL,GREATER ACCRA,TEMA WEST MUNICIPAL,7.993766,-0.326021,"LAT 7.993766 outside [5.2000, 6.1000]",5.35 - 5.95,-0.5 - 0.25,441,LASHIBI- SAKUMONO,FEMALE,DAY,lashibicommunityshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
"PRESBY SENIOR HIGH SCHOOL, TESHIE",GREATER ACCRA,LEDZOKUKU MUNICIPAL,6.3325025,-0.4784514,"LAT 6.332503 outside [5.2000, 6.1000]",5.35 - 5.95,-0.5 - 0.25,427,TESHIE,MIXED,DAY,presbyteshieshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
CHEMU SENIOR HIGH/TECH SCHOOL,GREATER ACCRA,TEMA METRO,6.6556435,-1.1071968,"LAT 6.655644 outside [5.2000, 6.1000] | LON -1.107197 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,438,TEMA COMM 4,MIXED,DAY,chemushst@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
OUR LADY OF MERCY SENIOR HIGH SCHOOL,GREATER ACCRA,TEMA METRO,7.3878262,-1.3492738,"LAT 7.387826 outside [5.2000, 6.1000] | LON -1.349274 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,439,TEMA COMM 4,MIXED,DAY,ourladyofmercyshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
ACHIMOTA SENIOR HIGH SCHOOL,GREATER ACCRA,OKAIKOI NORTH MUNICIPAL,5.9668857,-0.9929572,"LON -0.992957 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,431,ACHIMOTA,MIXED,DAY/BOARDING,achimotashs@ges.gov.gh,A,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
TEMA SENIOR HIGH SCHOOL,GREATER ACCRA,TEMA WEST MUNICIPAL,9.4226781,-0.8620235,"LAT 9.422678 outside [5.2000, 6.1000] | LON -0.862024 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,440,"TCEOMMAM CUONMITMY 514,",MIXED,DAY/BOARDING,temashs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
TEMA MANHEAN SENIOR HIGH/TECH SCHOOL,GREATER ACCRA,TEMA METRO,10.0272463,-0.9731496,"LAT 10.027246 outside [5.2000, 6.1000] | LON -0.973150 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,437,TEMA NEW TOWN,MIXED,DAY,temamanheanshst@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
"PRESBY SENIOR HIGH SCHOOL, TEMA",GREATER ACCRA,TEMA METRO,10.7883629,-0.8172359,"LAT 10.788363 outside [5.2000, 6.1000] | LON -0.817236 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,436,TEMA,MIXED,DAY,presbyshstema@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
ST. JOHN'S GRAMMAR SENIOR HIGH SCHOOL,GREATER ACCRA,GA NORTH MUNICIPAL,9.4226781,-0.8620235,"LAT 9.422678 outside [5.2000, 6.1000] | LON -0.862024 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,410,ACHIMOTA,MIXED,DAY/BOARDING,stjohnsgrammarshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
WEST AFRICA SENIOR HIGH SCHOOL,GREATER ACCRA,LA NKWANTANANG MADINA MUNICIPAL,9.3815355,-0.8511432,"LAT 9.381536 outside [5.2000, 6.1000] | LON -0.851143 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,425,ADENTA,MIXED,DAY,westafricashs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
AMASAMAN SENIOR HIGH/TECH SCHOOL,GREATER ACCRA,GA WEST MUNICIPAL,7.142572,-1.6406402,"LAT 7.142572 outside [5.2000, 6.1000] | LON -1.640640 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,414,AMASAMAN,MIXED,DAY,amasamanshst@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
ST. MARGARET MARY SENIOR HIGH/TECH SCHOOL,GREATER ACCRA,ABLEKUMA WEST MUNICIPAL,10.0272463,-0.9731496,"LAT 10.027246 outside [5.2000, 6.1000] | LON -0.973150 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,393,DANSOMAN,MIXED,DAY,stmargaretmaryshst@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
KANESHIE SENIOR HIGH/TECH SCHOOL,GREATER ACCRA,ABLEKUMA CENTRAL MUNICIPAL,5.3379361,-1.9707293,"LON -1.970729 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,391,KANESHIE,MIXED,DAY,kaneshieshst@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
EBENEZER SENIOR HIGH SCHOOL,GREATER ACCRA,ABLEKUMA WEST MUNICIPAL,5.9926294,0.8187733,"LON 0.818773 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,394,DANSOMAN,MIXED,DAY,ebenezershs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
KINBU SENIOR HIGH/TECH SCHOOL,GREATER ACCRA,KORLEY KLOTTEY MUNICIPAL,6.6903393,-1.5480316,"LAT 6.690339 outside [5.2000, 6.1000] | LON -1.548032 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,417,TUDU - ACCRA,MIXED,DAY,kinbushst@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
O'REILLY SENIOR HIGH SCHOOL,GREATER ACCRA,KROWOR MUNICIPAL,5.9668857,-0.9929572,"LON -0.992957 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,419,OKPOI GOMME,MIXED,DAY/BOARDING,oreillyshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
NUNGUA SENIOR HIGH SCHOOL,GREATER ACCRA,KROWOR MUNICIPAL,10.6593164,-1.268658,"LAT 10.659316 outside [5.2000, 6.1000] | LON -1.268658 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,420,NUNGUA,MIXED,DAY/BOARDING,nunguashs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
